Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Interactions,Engagement_Rate,Like_Rate,Share_Rate,Comment_Rate,Year,Post_Month,Post_Quarter,Day_Of_Week,Is_Fitness,Reach_Tier,Format_Group
Post_2259,2022-11-19,Instagram,#Fitness,Post,UK,3336371,199406,96109,1573,Low,297088,0.08904525306088562,0.059767334028499826,0.028806448683314896,0.0004714703490708917,2022,2022-11,2022Q4,Saturday,1,T3 Established reach,Image post
Post_2274,2022-10-20,Twitter,#Fitness,Post,Canada,4043662,11341,12132,24625,Medium,48098,0.01189466379732035,0.002804635995787976,0.003000250762798671,0.006089777038733702,2022,2022-10,2022Q4,Thursday,1,T4 Mega reach,Image post
Post_2288,2022-05-20,Instagram,#Fitness,Video,Australia,2986160,146980,99759,23072,Medium,269811,0.09035383234655879,0.04922040346130147,0.03340711817183272,0.007726310713424599,2022,2022-05,2022Q2,Friday,1,T3 Established reach,Long-form video
Post_2294,2023-04-02,Twitter,#Fitness,Live Stream,Japan,4056000,198488,14421,35350,High,248259,0.06120784023668639,0.048936883629191325,0.003555473372781065,0.008715483234714005,2023,2023-04,2023Q2,Sunday,1,T4 Mega reach,Live stream
Post_2319,2022-10-06,YouTube,#Fitness,Shorts,Australia,3068330,12455,15628,1032,Low,29115,0.00948887505581212,0.004059211362532713,0.0050933243816669,0.0003363393116125058,2022,2022-10,2022Q4,Thursday,1,T3 Established reach,Short video
Post_2333,2022-09-01,Instagram,#Fitness,Reel,Germany,2244659,464647,72133,21371,Medium,558151,0.24865736844661038,0.20700115251358892,0.03213539339382953,0.009520822539191922,2022,2022-09,2022Q3,Thursday,1,T2 Growth reach,Short video
Post_2338,2023-08-25,YouTube,#Fitness,Reel,India,3937165,220022,33447,40328,Low,293797,0.07462145985753708,0.05588335769519438,0.008495198956609641,0.010242903205733058,2023,2023-08,2023Q3,Friday,1,T4 Mega reach,Short video
Post_2343,2022-10-07,YouTube,#Fitness,Reel,Japan,2324440,32741,36375,13921,High,83037,0.03572344306585672,0.014085543184595,0.015648930495086987,0.005988969386174735,2022,2022-10,2022Q4,Friday,1,T2 Growth reach,Short video
Post_2344,2023-05-25,YouTube,#Fitness,Shorts,Canada,3220901,364571,27324,39461,Low,431356,0.13392401691327985,0.11318913558659519,0.008483340531112257,0.012251540795572419,2023,2023-05,2023Q2,Thursday,1,T3 Established reach,Short video
Post_2346,2022-01-10,YouTube,#Fitness,Live Stream,Canada,2580641,123664,69711,7855,Low,201230,0.07797675073751056,0.0479198772708021,0.027013056058552896,0.003043817408155571,2022,2022-01,2022Q1,Monday,1,T2 Growth reach,Live stream
Post_2349,2023-05-11,Twitter,#Fitness,Live Stream,India,2095372,123030,65568,5739,Medium,194337,0.0927458226987857,0.05871511120698377,0.03129181835015453,0.002738893141647402,2023,2023-05,2023Q2,Thursday,1,T2 Growth reach,Live stream
Post_2365,2023-06-16,Instagram,#Fitness,Video,USA,2468546,184286,40314,40022,Medium,264622,0.10719751627071158,0.07465366252036625,0.01633107100293047,0.016212782747414875,2023,2023-06,2023Q2,Friday,1,T2 Growth reach,Long-form video
Post_2366,2023-04-08,TikTok,#Fitness,Tweet,Canada,2069657,384667,92434,33853,Medium,510954,0.2468785890608927,0.18586026573485365,0.04466150671343126,0.01635681661260779,2023,2023-04,2023Q2,Saturday,1,T2 Growth reach,Text post
Post_2374,2023-06-04,Twitter,#Fitness,Post,USA,2944740,49038,74344,44081,High,167463,0.05686851810346584,0.016652743535931866,0.02524637149629509,0.014969403071238887,2023,2023-06,2023Q2,Sunday,1,T3 Established reach,Image post
Post_2375,2022-10-07,YouTube,#Fitness,Live Stream,Australia,1417380,466880,27498,31415,High,525793,0.3709612101200807,0.3293964921192623,0.019400584176438217,0.022164133824380195,2022,2022-10,2022Q4,Friday,1,T1 Emerging reach,Live stream
Post_2393,2023-04-21,TikTok,#Fitness,Post,India,3600594,292122,20092,46352,Low,358566,0.09958523510287469,0.08113161328380818,0.005580190379698461,0.01287343143936806,2023,2023-04,2023Q2,Friday,1,T3 Established reach,Image post
Post_2431,2022-09-30,Instagram,#Fitness,Tweet,Japan,2168159,445889,80260,44121,High,570270,0.2630203781180255,0.20565327542860096,0.037017580352732435,0.020349522336692096,2022,2022-09,2022Q3,Friday,1,T2 Growth reach,Text post
Post_2478,2023-04-12,YouTube,#Fitness,Tweet,USA,3047358,462784,10533,18903,Low,492220,0.1615235229992669,0.15186400810144393,0.0034564366904052627,0.006203078207417704,2023,2023-04,2023Q2,Wednesday,1,T3 Established reach,Text post
Post_2479,2023-10-27,YouTube,#Fitness,Reel,Canada,3309387,35776,49912,10371,Medium,96059,0.02902622147243583,0.010810461272737217,0.015081947200493627,0.003133812999204989,2023,2023-10,2023Q4,Friday,1,T3 Established reach,Short video
Post_2483,2023-11-15,Twitter,#Fitness,Reel,Australia,1543219,36775,22461,12596,Low,71832,0.04654686081495886,0.0238300591166905,0.014554641952956774,0.008162159745311585,2023,2023-11,2023Q4,Wednesday,1,T2 Growth reach,Short video
Post_2489,2023-06-27,TikTok,#Fitness,Tweet,Canada,3257070,20757,52198,42698,Medium,115653,0.03550829426447697,0.006372905709732981,0.016026060232049052,0.013109328322694937,2023,2023-06,2023Q2,Tuesday,1,T3 Established reach,Text post
Post_2500,2023-12-08,Twitter,#Fitness,Tweet,Brazil,2701054,19099,6791,12487,Medium,38377,0.014208157260091801,0.007070943416903179,0.0025142037145499496,0.004623010128638672,2023,2023-12,2023Q4,Friday,1,T3 Established reach,Text post
Post_2514,2022-03-07,YouTube,#Fitness,Video,India,2694912,28836,90228,9577,Low,128641,0.047734768333808304,0.010700163864348817,0.033480870618409805,0.0035537338510496816,2022,2022-03,2022Q1,Monday,1,T3 Established reach,Long-form video
Post_2522,2022-03-22,YouTube,#Fitness,Post,Australia,1917861,499874,92567,19082,Low,611523,0.3188567888913743,0.2606414124902691,0.0482657502290312,0.009949626172073994,2022,2022-03,2022Q1,Tuesday,1,T2 Growth reach,Image post
Post_2533,2022-06-23,YouTube,#Fitness,Post,Australia,4112679,426935,38868,26186,Medium,491989,0.11962737670506256,0.10380946336925395,0.009450774057493911,0.006367139278314695,2022,2022-06,2022Q2,Thursday,1,T4 Mega reach,Image post
Post_2547,2022-03-10,Instagram,#Fitness,Post,UK,3892548,47532,2967,4004,Low,54503,0.014001882571518708,0.012211024758076202,0.0007622256681227823,0.0010286321453197237,2022,2022-03,2022Q1,Thursday,1,T4 Mega reach,Image post
Post_2560,2022-10-10,TikTok,#Fitness,Post,UK,2000181,232088,3584,21517,Medium,257189,0.12858286325087578,0.11603349896834336,0.0017918378386755998,0.010757526443856831,2022,2022-10,2022Q4,Monday,1,T2 Growth reach,Image post
Post_2570,2023-10-05,YouTube,#Fitness,Video,Japan,3047626,396572,2041,13218,Medium,411831,0.1351317386057213,0.1301248906525932,0.0006697015972432313,0.0043371463558848754,2023,2023-10,2023Q4,Thursday,1,T3 Established reach,Long-form video
Post_2579,2022-09-11,Instagram,#Fitness,Reel,USA,1701876,310183,78161,41590,Medium,429934,0.25262357539562225,0.1822594595610961,0.045926377714945156,0.02443773811958098,2022,2022-09,2022Q3,Sunday,1,T2 Growth reach,Short video
Post_2592,2023-05-03,Twitter,#Fitness,Video,Canada,559570,479352,39884,22495,Medium,541731,0.9681201636971246,0.8566434941115499,0.07127615847883197,0.04020051110674268,2023,2023-05,2023Q2,Wednesday,1,T1 Emerging reach,Long-form video
Post_2610,2023-03-01,Instagram,#Fitness,Reel,Canada,4144067,133720,86090,44322,Low,264132,0.06373738648530537,0.03226781806375235,0.020774278022049356,0.010695290399503676,2023,2023-03,2023Q1,Wednesday,1,T4 Mega reach,Short video
Post_2616,2023-07-11,YouTube,#Fitness,Reel,Japan,929026,60319,15982,2578,High,78879,0.08490505109652474,0.0649271387453096,0.017202963103293126,0.002774949247922017,2023,2023-07,2023Q3,Tuesday,1,T1 Emerging reach,Short video
Post_2619,2022-06-26,Instagram,#Fitness,Shorts,Japan,2287664,205770,47154,11030,Low,263954,0.11538145461920982,0.08994764965484442,0.020612292714314688,0.004821512250050707,2022,2022-06,2022Q2,Sunday,1,T2 Growth reach,Short video
Post_2651,2023-09-17,TikTok,#Fitness,Video,Japan,2105915,206288,56382,33816,High,296486,0.14078725874501108,0.09795647022790568,0.026773160360223466,0.016057628156881925,2023,2023-09,2023Q3,Sunday,1,T2 Growth reach,Long-form video
Post_2664,2022-02-03,YouTube,#Fitness,Reel,Australia,1966190,364036,10977,10251,Low,385264,0.19594444077123777,0.18514792568368266,0.005582878562092168,0.005213636525462952,2022,2022-02,2022Q1,Thursday,1,T2 Growth reach,Short video
Post_2672,2023-08-28,Instagram,#Fitness,Shorts,Canada,3583230,21976,19513,33330,Low,74819,0.020880323060478954,0.006133014068312668,0.005445645409309478,0.009301663582856808,2023,2023-08,2023Q3,Monday,1,T3 Established reach,Short video
Post_2713,2022-07-03,TikTok,#Fitness,Post,Brazil,2274614,97171,35263,30958,High,163392,0.07183284724353231,0.04271977575096258,0.015502850153916226,0.013610221338653503,2022,2022-07,2022Q3,Sunday,1,T2 Growth reach,Image post
Post_2718,2022-11-14,TikTok,#Fitness,Video,Brazil,2693423,222683,32845,15899,High,271427,0.10077399650927463,0.08267657920794469,0.01219451976165645,0.005902897539673493,2022,2022-11,2022Q4,Monday,1,T3 Established reach,Long-form video
Post_2724,2022-09-13,TikTok,#Fitness,Post,Germany,2206465,108422,93547,6106,Low,208075,0.09430242491949793,0.049138327596404206,0.042396774931848,0.0027673223912457255,2022,2022-09,2022Q3,Tuesday,1,T2 Growth reach,Image post
Post_2736,2022-09-29,TikTok,#Fitness,Post,Japan,2723438,27284,56796,28506,High,112586,0.04133965965077964,0.010018219617997546,0.02085452284942782,0.010466917183354275,2022,2022-09,2022Q3,Thursday,1,T3 Established reach,Image post
Post_2745,2023-03-09,Instagram,#Fitness,Reel,Japan,731621,11172,59313,35492,Low,105977,0.14485232107880994,0.015270201374755508,0.08107066363595358,0.04851145606810083,2023,2023-03,2023Q1,Thursday,1,T1 Emerging reach,Short video
Post_2746,2023-05-01,YouTube,#Fitness,Tweet,Brazil,4992676,208217,31640,7211,Low,247068,0.04948608722056068,0.041704488735099174,0.006337282851921495,0.0014443156335400094,2023,2023-05,2023Q2,Monday,1,T4 Mega reach,Text post
Post_2774,2023-10-06,Instagram,#Fitness,Reel,Canada,3634352,280654,38955,13864,Low,333473,0.09175583432755,0.07722256952546148,0.010718554504351807,0.003814710297736708,2023,2023-10,2023Q4,Friday,1,T3 Established reach,Short video
Post_2780,2022-04-09,YouTube,#Fitness,Shorts,India,3424500,479439,45234,17018,High,541691,0.1581810483282231,0.14000262812089356,0.013208935611038107,0.004969484596291429,2022,2022-04,2022Q2,Saturday,1,T3 Established reach,Short video
Post_2788,2022-07-12,TikTok,#Fitness,Live Stream,USA,3269477,35752,21135,8550,Low,65437,0.020014516083153362,0.01093508227768539,0.006464336650785432,0.002615097154682538,2022,2022-07,2022Q3,Tuesday,1,T3 Established reach,Live stream
Post_2792,2022-10-22,YouTube,#Fitness,Live Stream,Canada,1546021,17786,66926,20602,Low,105314,0.06811938518299557,0.011504371544759095,0.04328919206142737,0.013325821576809112,2022,2022-10,2022Q4,Saturday,1,T2 Growth reach,Live stream
Post_2793,2023-10-12,TikTok,#Fitness,Post,Brazil,3504067,17759,35751,7695,High,61205,0.01746684638164738,0.005068110855186273,0.010202715872727319,0.0021960196537337898,2023,2023-10,2023Q4,Thursday,1,T3 Established reach,Image post
Post_2812,2022-03-25,Instagram,#Fitness,Shorts,USA,4421041,282996,32876,25568,Medium,341440,0.07723067938071598,0.06401116841033594,0.00743625765967789,0.005783253310702162,2022,2022-03,2022Q1,Friday,1,T4 Mega reach,Short video
Post_2820,2022-05-19,Twitter,#Fitness,Reel,USA,4546322,274686,66066,11339,Medium,352091,0.07744524035033154,0.060419389563695663,0.014531746761448045,0.002494104025187833,2022,2022-05,2022Q2,Thursday,1,T4 Mega reach,Short video
Post_2821,2022-03-05,TikTok,#Fitness,Reel,Canada,4713541,333744,29836,35318,Medium,398898,0.0846280959473992,0.07080536692053808,0.006329848409083532,0.00749288061777759,2022,2022-03,2022Q1,Saturday,1,T4 Mega reach,Short video
Post_2827,2023-06-06,YouTube,#Fitness,Video,Germany,1270412,89497,4376,37047,High,130920,0.10305318274701436,0.07044722499472612,0.0034445518461727375,0.029161405906115496,2023,2023-06,2023Q2,Tuesday,1,T1 Emerging reach,Long-form video
Post_2843,2023-05-16,YouTube,#Fitness,Tweet,Canada,4516859,6718,93371,39835,Low,139924,0.03097816425086548,0.0014873167393536083,0.02067166586337984,0.008819181648132031,2023,2023-05,2023Q2,Tuesday,1,T4 Mega reach,Text post
Post_2845,2023-11-17,Twitter,#Fitness,Shorts,Australia,3611304,361772,97629,18007,High,477408,0.13219823088834393,0.10017766435614393,0.027034279030510863,0.004986287501689141,2023,2023-11,2023Q4,Friday,1,T3 Established reach,Short video
Post_2870,2023-10-26,Twitter,#Fitness,Reel,Canada,1630820,161765,88321,21591,High,271677,0.16658920052488932,0.0991924308016826,0.054157417740768446,0.013239351982438283,2023,2023-10,2023Q4,Thursday,1,T2 Growth reach,Short video
Post_2892,2022-11-29,YouTube,#Fitness,Post,Australia,2519050,180932,12968,12148,Low,206048,0.08179591512673429,0.07182548976796808,0.0051479724499315215,0.00482245290883468,2022,2022-11,2022Q4,Tuesday,1,T2 Growth reach,Image post
Post_2893,2022-06-27,YouTube,#Fitness,Shorts,USA,3726359,101243,10095,43058,High,154396,0.041433474337818764,0.027169416580635413,0.0027090787548918393,0.011554979002291512,2022,2022-06,2022Q2,Monday,1,T3 Established reach,Short video
Post_2894,2023-01-19,Instagram,#Fitness,Tweet,Brazil,3616113,50849,51541,5257,Medium,107647,0.029768704683730846,0.014061784020576791,0.014253149721814556,0.001453770941339499,2023,2023-01,2023Q1,Thursday,1,T3 Established reach,Text post
Post_2895,2022-12-21,Twitter,#Fitness,Tweet,Canada,1826580,272598,66186,46956,Low,385740,0.21118155240942088,0.14923956246099268,0.036234930854383604,0.025707059094044606,2022,2022-12,2022Q4,Wednesday,1,T2 Growth reach,Text post
Post_2922,2022-06-03,YouTube,#Fitness,Shorts,Canada,172032,61620,79754,2201,Medium,143575,0.8345831008184523,0.35818917410714285,0.46359979538690477,0.012794131324404762,2022,2022-06,2022Q2,Friday,1,T1 Emerging reach,Short video
Post_2924,2022-04-19,YouTube,#Fitness,Shorts,Australia,3437531,484792,65586,49621,Medium,599999,0.1745435895705377,0.14102912817368046,0.019079391574941432,0.014435069821915787,2022,2022-04,2022Q2,Tuesday,1,T3 Established reach,Short video
Post_2942,2023-10-18,Instagram,#Fitness,Live Stream,Brazil,4116538,248427,78029,35739,Medium,362195,0.08798534108029611,0.06034852587295441,0.01895500539531033,0.008681809812031371,2023,2023-10,2023Q4,Wednesday,1,T4 Mega reach,Live stream
Post_2971,2023-12-28,Instagram,#Fitness,Video,Australia,2698643,357079,83343,41222,Medium,481644,0.17847636756695864,0.13231798351986535,0.030883299495338953,0.015275084551754345,2023,2023-12,2023Q4,Thursday,1,T3 Established reach,Long-form video
Post_2986,2022-04-30,TikTok,#Fitness,Post,Australia,4222799,5510,2998,32953,Low,41461,0.009818369285395777,0.001304821754480855,0.0007099556479008355,0.007803591883014086,2022,2022-04,2022Q2,Saturday,1,T4 Mega reach,Image post
Post_2987,2023-08-25,Twitter,#Fitness,Post,USA,4150659,289961,32494,9385,Medium,331840,0.07994875030687898,0.06985902720507756,0.007828636368345365,0.002261086733456061,2023,2023-08,2023Q3,Friday,1,T4 Mega reach,Image post
Post_2992,2022-04-06,Instagram,#Fitness,Shorts,UK,4023553,138648,78164,47562,Low,264374,0.06570660309432981,0.03445909622664347,0.019426611256270265,0.011820895611416079,2022,2022-04,2022Q2,Wednesday,1,T4 Mega reach,Short video
Post_2993,2022-05-22,YouTube,#Fitness,Live Stream,Canada,1326359,153912,62816,20351,Low,237079,0.17874421630946072,0.1160409813632659,0.04735972689143739,0.015343508054757423,2022,2022-05,2022Q2,Sunday,1,T1 Emerging reach,Live stream
Post_3011,2023-10-11,Instagram,#Fitness,Tweet,Germany,4574811,234031,61405,24447,Low,319883,0.06992267002942854,0.05115643028750259,0.013422412423158028,0.005343827318767923,2023,2023-10,2023Q4,Wednesday,1,T4 Mega reach,Text post
Post_3039,2022-05-28,Instagram,#Fitness,Video,USA,2327036,61250,78025,36566,Low,175841,0.0755643660003541,0.026321036717953654,0.03352977779458504,0.015713551487815402,2022,2022-05,2022Q2,Saturday,1,T2 Growth reach,Long-form video
Post_3054,2022-03-08,YouTube,#Fitness,Live Stream,Canada,4671503,354700,68406,4501,Low,427607,0.09153520826166653,0.07592845386163725,0.014643252931658184,0.0009635014683711002,2022,2022-03,2022Q1,Tuesday,1,T4 Mega reach,Live stream
Post_3057,2023-07-24,YouTube,#Fitness,Shorts,USA,2413529,336934,57434,10139,Low,404507,0.1675998092419855,0.1396022173340366,0.0237966894120601,0.0042009024958888,2023,2023-07,2023Q3,Monday,1,T2 Growth reach,Short video
Post_3070,2022-02-10,TikTok,#Fitness,Shorts,USA,2597115,209479,59884,29309,High,298672,0.11500145353594277,0.08065834589534926,0.02305789308521186,0.011285214555381645,2022,2022-02,2022Q1,Thursday,1,T2 Growth reach,Short video
Post_3079,2023-01-27,YouTube,#Fitness,Live Stream,India,3874541,325908,68520,3286,Low,397714,0.10264802979243219,0.08411525391007606,0.017684675423488873,0.0008481004588672568,2023,2023-01,2023Q1,Friday,1,T4 Mega reach,Live stream
Post_3088,2023-10-09,YouTube,#Fitness,Post,Germany,2307451,383944,11945,11701,Low,407590,0.17664080407341262,0.16639313250855597,0.005176707977764208,0.005070963587092424,2023,2023-10,2023Q4,Monday,1,T2 Growth reach,Image post
Post_3090,2023-04-25,Instagram,#Fitness,Post,Brazil,4548249,326779,68925,15219,Medium,410923,0.09034751615401883,0.07184720977237614,0.01515418351106107,0.0033461228705816237,2023,2023-04,2023Q2,Tuesday,1,T4 Mega reach,Image post
Post_3103,2022-09-11,Instagram,#Fitness,Live Stream,UK,3159453,460909,52610,20708,Medium,534227,0.16908844663933914,0.1458825309317784,0.016651616593125456,0.006554299114435315,2022,2022-09,2022Q3,Sunday,1,T3 Established reach,Live stream
Post_3107,2023-11-14,Instagram,#Fitness,Tweet,USA,1659996,78744,84042,26271,Medium,189057,0.11389003346996017,0.04743625888255153,0.050627832838151414,0.01582594174925723,2023,2023-11,2023Q4,Tuesday,1,T2 Growth reach,Text post
Post_3134,2023-08-06,TikTok,#Fitness,Shorts,Germany,2973845,499922,38576,19020,High,557518,0.18747379234627226,0.16810627319177698,0.012971758783662229,0.006395760370833046,2023,2023-08,2023Q3,Sunday,1,T3 Established reach,Short video
Post_3135,2022-04-11,Twitter,#Fitness,Reel,Canada,4718747,76519,2851,10195,High,89565,0.0189806743188393,0.016215957329350356,0.00060418581458171,0.002160531174907237,2022,2022-04,2022Q2,Monday,1,T4 Mega reach,Short video
Post_3146,2023-07-17,TikTok,#Fitness,Tweet,Japan,1428672,39949,70314,15133,Low,125396,0.08777102092012723,0.027962331451865788,0.04921633517000403,0.010592354298257403,2023,2023-07,2023Q3,Monday,1,T1 Emerging reach,Text post
Post_3152,2023-02-23,Instagram,#Fitness,Shorts,Japan,2088618,33474,31406,37790,Low,102670,0.04915690662438033,0.016026865611614954,0.015036737210921289,0.01809330380184409,2023,2023-02,2023Q1,Thursday,1,T2 Growth reach,Short video
Post_3153,2023-01-04,YouTube,#Fitness,Reel,Australia,1877888,358995,39781,6260,Medium,405036,0.21568698452729876,0.1911695479176607,0.021183904471406174,0.003333532138231886,2023,2023-01,2023Q1,Wednesday,1,T2 Growth reach,Short video
Post_3184,2023-08-13,Twitter,#Fitness,Post,India,2526693,23428,62797,28304,Medium,114529,0.0453276278518997,0.009272198878138342,0.024853434904834104,0.01120199406892725,2023,2023-08,2023Q3,Sunday,1,T2 Growth reach,Image post
Post_3196,2022-09-30,Instagram,#Fitness,Shorts,India,3228575,264811,27451,24414,High,316676,0.09808537822413914,0.08202101546347847,0.008502512718459383,0.007561850042201281,2022,2022-09,2022Q3,Friday,1,T3 Established reach,Short video
Post_3201,2023-03-20,YouTube,#Fitness,Shorts,USA,3861892,47708,76578,37640,Low,161926,0.04192918911248683,0.012353530342122462,0.019829140742413303,0.009746518027951066,2023,2023-03,2023Q1,Monday,1,T4 Mega reach,Short video
Post_3240,2022-07-25,Instagram,#Fitness,Shorts,India,2023201,336333,92713,45633,Medium,474679,0.23461781602519968,0.16623805543789272,0.04582490815297145,0.02255485243433549,2022,2022-07,2022Q3,Monday,1,T2 Growth reach,Short video
Post_3253,2022-09-28,YouTube,#Fitness,Post,Germany,3893488,343733,96061,23115,High,462909,0.11889313643704565,0.08828407844071948,0.02467222192543036,0.0059368360708958135,2022,2022-09,2022Q3,Wednesday,1,T4 Mega reach,Image post
Post_3259,2022-08-21,Instagram,#Fitness,Live Stream,UK,2872146,421936,20418,15861,Medium,458215,0.15953750261999217,0.14690618095319666,0.007108970087175234,0.005522351579620256,2022,2022-08,2022Q3,Sunday,1,T3 Established reach,Live stream
Post_3267,2023-07-22,Twitter,#Fitness,Post,UK,997408,90120,40959,39843,High,170922,0.1713661811415188,0.09035419808142706,0.0410654416246912,0.03994654143540056,2023,2023-07,2023Q3,Saturday,1,T1 Emerging reach,Image post
Post_3280,2022-12-31,Instagram,#Fitness,Video,India,2036540,16738,9695,43757,High,70190,0.034465318628654484,0.008218841761026054,0.004760525204513538,0.021485951663114893,2022,2022-12,2022Q4,Saturday,1,T2 Growth reach,Long-form video
Post_3293,2023-12-30,Instagram,#Fitness,Reel,Japan,4883378,87676,14621,26540,Medium,128837,0.02638276209623748,0.017953965472261208,0.002994034047743181,0.005434762576233091,2023,2023-12,2023Q4,Saturday,1,T4 Mega reach,Short video
Post_3310,2022-05-28,Instagram,#Fitness,Live Stream,Germany,1438981,309626,19111,19443,High,348180,0.24196288901660273,0.21517031844061874,0.013280925877409084,0.013511644698574894,2022,2022-05,2022Q2,Saturday,1,T1 Emerging reach,Live stream
Post_3321,2022-03-16,YouTube,#Fitness,Live Stream,Germany,3932748,87418,69326,40766,Low,197510,0.05022188047645056,0.02222822311523647,0.01762787750448287,0.010365779856731223,2022,2022-03,2022Q1,Wednesday,1,T4 Mega reach,Live stream
Post_3322,2022-06-28,YouTube,#Fitness,Post,India,4542259,260423,7198,14245,Medium,281866,0.06205414530523248,0.05733336650331916,0.001584674057555943,0.003136104744357378,2022,2022-06,2022Q2,Tuesday,1,T4 Mega reach,Image post
Post_3334,2023-06-17,Twitter,#Fitness,Live Stream,Brazil,467867,160629,19177,37369,Medium,217175,0.46418106000209464,0.3433219269578748,0.04098814406658303,0.07987098897763681,2023,2023-06,2023Q2,Saturday,1,T1 Emerging reach,Live stream
Post_3336,2022-12-12,TikTok,#Fitness,Tweet,Germany,2618940,346257,43800,19065,High,409122,0.15621663726545854,0.1322126509198378,0.01672432358129625,0.007279662764324498,2022,2022-12,2022Q4,Monday,1,T2 Growth reach,Text post
Post_3346,2023-07-25,TikTok,#Fitness,Post,UK,2830681,414830,64316,11743,Low,490889,0.1734172801527265,0.14654777419285325,0.022721034267019137,0.004148471692854122,2023,2023-07,2023Q3,Tuesday,1,T3 Established reach,Image post
Post_3358,2023-02-12,YouTube,#Fitness,Reel,UK,1757464,456820,93107,5984,Medium,555911,0.3163143028818798,0.25993135563516523,0.0529780410864746,0.003404906160239982,2023,2023-02,2023Q1,Sunday,1,T2 Growth reach,Short video
Post_3363,2022-09-24,YouTube,#Fitness,Reel,Canada,1886158,159864,50509,17527,Medium,227900,0.12082762949869523,0.08475642019385439,0.026778774630757337,0.009292434674083506,2022,2022-09,2022Q3,Saturday,1,T2 Growth reach,Short video
Post_3369,2022-09-30,TikTok,#Fitness,Tweet,USA,2801491,114130,35159,17982,Low,167271,0.05970784842785502,0.0407390207571611,0.01255010278455294,0.006418724886140987,2022,2022-09,2022Q3,Friday,1,T3 Established reach,Text post
Post_3374,2023-06-15,Twitter,#Fitness,Live Stream,USA,2367995,450601,77964,10111,Low,538676,0.2274818992438751,0.19028798624997098,0.032924056005185824,0.004269856988718304,2023,2023-06,2023Q2,Thursday,1,T2 Growth reach,Live stream
Post_3386,2022-04-03,Instagram,#Fitness,Tweet,UK,1322682,185370,26878,19908,Medium,232156,0.1755191346068065,0.14014706482737346,0.02032083297421451,0.015051236805218488,2022,2022-04,2022Q2,Sunday,1,T1 Emerging reach,Text post
Post_3397,2022-09-25,YouTube,#Fitness,Shorts,USA,968000,222736,58242,26124,Medium,307102,0.317254132231405,0.230099173553719,0.06016735537190083,0.026987603305785125,2022,2022-09,2022Q3,Sunday,1,T1 Emerging reach,Short video
Post_3429,2022-08-10,YouTube,#Fitness,Live Stream,India,4217451,78361,96864,20204,Low,195429,0.04633817915134047,0.018580180303221068,0.0229674274816708,0.004790571366448597,2022,2022-08,2022Q3,Wednesday,1,T4 Mega reach,Live stream
Post_3433,2023-10-30,YouTube,#Fitness,Tweet,Brazil,2706714,217585,40079,45339,Low,303003,0.11194496352403689,0.08038714101305125,0.014807253370692285,0.01675056914029336,2023,2023-10,2023Q4,Monday,1,T3 Established reach,Text post
Post_3434,2023-09-08,YouTube,#Fitness,Shorts,Germany,3463687,362435,12610,20119,Low,395164,0.11408767593607622,0.10463849649232163,0.003640629190801594,0.0058085502529529945,2023,2023-09,2023Q3,Friday,1,T3 Established reach,Short video
Post_3481,2022-10-06,TikTok,#Fitness,Live Stream,India,1998816,141958,6106,24332,Medium,172396,0.08624905944319036,0.07102104445831932,0.0030548084466003873,0.012173206538270656,2022,2022-10,2022Q4,Thursday,1,T2 Growth reach,Live stream
Post_3486,2022-07-05,Instagram,#Fitness,Video,Canada,1650691,213362,16662,28984,Medium,259008,0.15690883393681798,0.12925617211216395,0.010093954592349507,0.017558707232304533,2022,2022-07,2022Q3,Tuesday,1,T2 Growth reach,Long-form video
Post_3489,2023-09-04,TikTok,#Fitness,Tweet,UK,714670,193819,40082,26692,High,260593,0.3646340268935313,0.2712006940266137,0.056084626470958625,0.037348706395958976,2023,2023-09,2023Q3,Monday,1,T1 Emerging reach,Text post
Post_3503,2023-11-17,TikTok,#Fitness,Shorts,India,3408919,334245,59555,45940,Low,439740,0.12899690488392362,0.09805014434194535,0.01747034763806356,0.013476412903914702,2023,2023-11,2023Q4,Friday,1,T3 Established reach,Short video
Post_3524,2023-05-06,Twitter,#Fitness,Reel,Australia,3184543,439851,73024,1363,Low,514238,0.16147937082338032,0.1381206031760287,0.022930762749945596,0.0004280048974060014,2023,2023-05,2023Q2,Saturday,1,T3 Established reach,Short video
Post_3527,2022-03-12,Instagram,#Fitness,Tweet,India,1264685,227648,29351,23301,High,280300,0.22163621771429248,0.1800037163404326,0.023208150646208344,0.01842435072765155,2022,2022-03,2022Q1,Saturday,1,T1 Emerging reach,Text post
Post_3532,2023-11-17,TikTok,#Fitness,Reel,USA,821880,488060,56578,47146,Low,591784,0.7200369883681316,0.5938336496812187,0.06883973329439821,0.05736360539251472,2023,2023-11,2023Q4,Friday,1,T1 Emerging reach,Short video
Post_3540,2023-05-01,Instagram,#Fitness,Post,Canada,2899386,288198,97504,29093,Low,414795,0.1430630485213076,0.09939966599824929,0.0336291890765838,0.01003419344647453,2023,2023-05,2023Q2,Monday,1,T3 Established reach,Image post
Post_3542,2023-06-10,Instagram,#Fitness,Live Stream,Brazil,4037427,201579,92106,34502,Medium,328187,0.08128617557667296,0.04992759002206108,0.022813044050084372,0.008545541504527512,2023,2023-06,2023Q2,Saturday,1,T4 Mega reach,Live stream
